Fe.contabilizaci줻;Centro de coste;N즡ero de cuenta;Denominaci줻;En moneda local centro de beneficio;Clave moneda ML CeBe;En moneda de la sociedad;Clave moneda moneda sociedad;Acreedor;Nombre del usuario;Fecha de documento;Texto;Documento compras;N� doc.refer.
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;54,65;USD;6845,00;ARS;204208;BJADMIN_LO;2/6/2022;25-441;R0683122;5005895944
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,94;USD;4001,00;ARS;204208;BJADMIN_LO;2/6/2022;B81;R0686522;5005895947
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;47,11;USD;5900,00;ARS;204208;BJADMIN_LO;2/6/2022;655-441;R0682222;5005895950
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;30,27;USD;3791,00;ARS;204208;BJADMIN_LO;2/6/2022;YA 120;R0715822;5005896140
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;30,27;USD;3791,00;ARS;204208;BJADMIN_LO;2/6/2022;12 INCH;R0877622;5005896143
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;60,55;USD;7584,00;ARS;204208;BJADMIN_LO;2/6/2022;FB-325A;R0758322;5005896152
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0689322;5005896158
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0689222;5005896161
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0689022;5005896162
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0689122;5005896163
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0688922;5005896164
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0689422;5005896165
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;63,87;USD;8000,00;ARS;204208;BJADMIN_LO;2/6/2022;PARALELAS;R0688822;5005896166
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;90,38;USD;11320,00;ARS;204805;BJADMIN_LO;2/6/2022;QD1R50;R0809522;5005896335
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;90,38;USD;11320,00;ARS;204805;BJADMIN_LO;2/6/2022;501MRMH;R0809722;5005896338
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;90,38;USD;11320,00;ARS;204805;BJADMIN_LO;2/6/2022;501MRMH;R0809922;5005896342
3/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;83,07;USD;10425,00;ARS;204208;BJADMIN_LO;3/6/2022;F52485500;R0789522;5005897716
1/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;466,00;USD;58366,50;ARS;405628;BJADMIN_LO;1/6/2022;544B;R0056522;5005898447
14/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;445,11;USD;56640,00;ARS;202076;BJADMIN_LO;14/6/2022;CMA 30/CMA 402;R0286022;5005915466
14/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;182,23;USD;23189,00;ARS;201492;BJADMIN_LO;14/6/2022;45;R0228122;5005915837
14/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;203,28;USD;25867,38;ARS;405794;BJADMIN_LO;14/6/2022;245BFSYC;R1156122;5005915850
14/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;203,28;USD;25867,38;ARS;405794;BJADMIN_LO;14/6/2022;245BFSYC;R1156222;5005915851
1/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;563,75;USD;70609,69;ARS;405987;BJADMIN_LO;1/6/2022;RA 2000;R0653922;5005916869
2/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;90,38;USD;11320,00;ARS;204805;BJADMIN_LO;2/6/2022;QD2RN50;R0810122;5005917231
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;636,00;USD;81090,00;ARS;406142;BJADMIN_LO;15/6/2022;J6121F;R0991322;5005917232
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;105,00;USD;13387,50;ARS;405794;BJADMIN_LO;15/6/2022;40-145-5;R1151822;5005917573
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;113,00;USD;14407,50;ARS;406142;BJADMIN_LO;15/6/2022;90080-02;R1067522;5005917581
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;226,00;USD;28815,00;ARS;406142;BJADMIN_LO;15/6/2022;8846A;R0825522;5005917587
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;401,99;USD;51254,00;ARS;201492;BJADMIN_LO;15/6/2022;260-8XPI;R0666022;5005917792
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;175,00;USD;22312,50;ARS;405794;BJADMIN_LO;15/6/2022;721A;R1108322;5005917797
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;275,00;USD;35062,50;ARS;405794;BJADMIN_LO;15/6/2022;X752C;R0832322;5005917798
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;733,00;USD;93457,50;ARS;405794;BJADMIN_LO;15/6/2022;DIN 1 6,3;R1197422;5005917818
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;185,00;USD;23587,50;ARS;405794;BJADMIN_LO;15/6/2022;248AHGYC;R1228122;5005917819
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;456,31;USD;58293,00;ARS;201492;BJADMIN_LO;16/6/2022;1672;R0667322;5005918936
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;456,23;USD;58283,00;ARS;201492;BJADMIN_LO;16/6/2022;1673;R0614822;5005918937
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;450,00;USD;57487,50;ARS;405794;BJADMIN_LO;16/6/2022;9446M18P01;R1132522;5005918941
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;70,07;USD;8951,00;ARS;204208;BJADMIN_LO;16/6/2022;585;R0705122;5005919165
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;142,60;USD;18217,00;ARS;204208;BJADMIN_LO;16/6/2022;10 PSI-1;R1015422;5005919171
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;29,51;USD;3770,00;ARS;204208;BJADMIN_LO;16/6/2022;0-1 IN.;R0852822;5005919193
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;45,34;USD;5792,00;ARS;204208;BJADMIN_LO;16/6/2022;1-2IN.;R0852922;5005919195
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;45,34;USD;5792,00;ARS;204208;BJADMIN_LO;16/6/2022;103-179;R0853022;5005919197
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;45,34;USD;5792,00;ARS;204208;BJADMIN_LO;16/6/2022;103-180;R0853222;5005919199
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;61,82;USD;7898,00;ARS;204208;BJADMIN_LO;16/6/2022;103-181;R0853322;5005919247
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;61,82;USD;7898,00;ARS;204208;BJADMIN_LO;16/6/2022;103-182;R0853422;5005919248
16/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;456,23;USD;58283,00;ARS;201492;BJADMIN_LO;16/6/2022;1760A;R0667022;5005919256
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;836,00;USD;106799,00;ARS;405987;BJADMIN_LO;21/6/2022;780S-NAA-F7-EN2-P2-V;R0531622;5005923872
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;550,00;USD;70262,50;ARS;405628;BJADMIN_LO;21/6/2022;CTS-700;R1063622;5005923877
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;18,96;USD;2422,00;ARS;204208;BJADMIN_LO;21/6/2022;500-19620B;R0705222;5005923882
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;29,79;USD;3806,00;ARS;204208;BJADMIN_LO;21/6/2022;450;R0701022;5005923886
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;45,34;USD;5792,00;ARS;204208;BJADMIN_LO;21/6/2022;293-346;R0847622;5005923893
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;61,82;USD;7898,00;ARS;204208;BJADMIN_LO;21/6/2022;40A;R0847522;5005923898
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;18,96;USD;2422,00;ARS;204208;BJADMIN_LO;21/6/2022;CD6BS;R0687022;5005923909
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,32;USD;4001,00;ARS;204208;BJADMIN_LO;21/6/2022;81-131 N/S;R0766822;5005924176
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,32;USD;4001,00;ARS;204208;BJADMIN_LO;21/6/2022;10 MM;R0682822;5005924178
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,32;USD;4001,00;ARS;204208;BJADMIN_LO;21/6/2022;J2-B10-050;R0778822;5005924191
1/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;242,00;USD;30310,50;ARS;405628;BJADMIN_LO;1/6/2022;9020207-04;R0421122;5005924358
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,32;USD;4001,00;ARS;204208;BJADMIN_LO;21/6/2022;B71;R0686822;5005924372
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;29,51;USD;3770,00;ARS;204208;BJADMIN_LO;21/6/2022;102-717;R0839322;5005924374
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;40,72;USD;5202,00;ARS;204208;BJADMIN_LO;21/6/2022;500IN;R0686622;5005924381
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,32;USD;4001,00;ARS;204208;BJADMIN_LO;21/6/2022;B81;R0767322;5005924385
21/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,32;USD;4001,00;ARS;204208;BJADMIN_LO;21/6/2022;B81;R0687122;5005924386
22/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;750,00;USD;96375,00;ARS;405628;BJADMIN_LO;22/6/2022;IFR 4000;R1012122;5005925814
22/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;589,00;USD;75686,50;ARS;405628;BJADMIN_LO;22/6/2022;01-1001-12/ 882;R0663722;5005925846
22/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;200,42;USD;25317,50;ARS;405792;BJADMIN_LO;22/6/2022;HARS-X2-5-0.01;R1362822;5005926085
22/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;200,42;USD;25317,50;ARS;405792;BJADMIN_LO;22/6/2022;HPRS-C-6-0.1;R1361422;5005926088
23/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;123,74;USD;15900,00;ARS;204779;BJADMIN_LO;23/6/2022;5000G;R0713922;5005927515
23/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;446,69;USD;57400,00;ARS;204779;BJADMIN_LO;23/6/2022;4110G;R0713822;5005927865
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;231,82;USD;29480,00;ARS;405792;BJADMIN_LO;24/6/2022;DSO1022A;R1375022;5005930779
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;111,46;USD;14351,00;ARS;201492;BJADMIN_LO;24/6/2022;90080-06;R0910922;5005931071
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;141,49;USD;18217,00;ARS;204208;BJADMIN_LO;24/6/2022;XP2I;R1015222;5005931072
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;40,08;USD;5160,00;ARS;204208;BJADMIN_LO;24/6/2022;122;R0838722;5005931075
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;165,39;USD;21294,00;ARS;204208;BJADMIN_LO;24/6/2022;012IN;R0565022;5005931077
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,08;USD;4001,00;ARS;204208;BJADMIN_LO;24/6/2022;7231;R0924022;5005931079
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;138,77;USD;17866,00;ARS;201492;BJADMIN_LO;24/6/2022;DT830D;R0655222;5005931081
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;4751,44;USD;584016,70;ARS;401911;BJADMIN_LO;24/6/2022;43228;R1009722;5005931290
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;73,61;USD;9477,00;ARS;204208;BJADMIN_LO;27/6/2022;310MM;R0923522;5005934444
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;58,25;USD;7500,00;ARS;204208;BJADMIN_LO;27/6/2022;30 M;R0854322;5005934445
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,07;USD;4000,00;ARS;204208;BJADMIN_LO;27/6/2022;15 M;R0854422;5005934446
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;111,46;USD;14351,00;ARS;201492;BJADMIN_LO;27/6/2022;303015;R0941522;5005934448
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;202,45;USD;26066,00;ARS;201492;BJADMIN_LO;27/6/2022;73-11;R0716222;5005934449
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;118,32;USD;15234,00;ARS;201492;BJADMIN_LO;27/6/2022;130;R0723022;5005934463
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;143,31;USD;18451,00;ARS;201492;BJADMIN_LO;27/6/2022;FLUKE 116;R0611322;5005934467
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;53,17;USD;6845,00;ARS;204208;BJADMIN_LO;27/6/2022;281SN;R0749222;5005934875
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;45,05;USD;5800,00;ARS;204208;BJADMIN_LO;27/6/2022;FB-307D;R0880822;5005934877
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;73,61;USD;9477,00;ARS;204208;BJADMIN_LO;27/6/2022;310 MM;R0809022;5005934879
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;18,81;USD;2422,00;ARS;204208;BJADMIN_LO;27/6/2022;150 MM.;R0847422;5005934885
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;18,81;USD;2422,00;ARS;204208;BJADMIN_LO;27/6/2022;150 MM.;R0766122;5005934923
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;31,08;USD;4001,00;ARS;204208;BJADMIN_LO;27/6/2022;2046-01;R0789322;5005935132
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;53,17;USD;6845,00;ARS;204208;BJADMIN_LO;27/6/2022;C81S;R0778522;5005935133
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;665,19;USD;85643,00;ARS;201492;BJADMIN_LO;27/6/2022;34401A;R0625022;5005935137
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;58,90;USD;7584,00;ARS;204208;BJADMIN_LO;27/6/2022;FB-325A;R0758722;5005935151
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;40,08;USD;5160,00;ARS;204208;BJADMIN_LO;27/6/2022;7035-5;R0767022;5005935153
27/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;672,96;USD;86643,00;ARS;201492;BJADMIN_LO;27/6/2022;34401A;R0683522;5005938364
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;58,45;USD;7584,00;ARS;204208;BJADMIN_LO;29/6/2022;J000AA-25;R0758922;5005938365
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;115,00;USD;14921,25;ARS;406142;BJADMIN_LO;29/6/2022;3078/PINZAAMPEROMETR;R1245622;5005938394
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;30,84;USD;4001,00;ARS;204208;BJADMIN_LO;29/6/2022;711;R0762222;5005938535
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;124,00;USD;16089,00;ARS;406142;BJADMIN_LO;29/6/2022;FORD#4;R1240522;5005938570
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;735,00;USD;95366,25;ARS;405794;BJADMIN_LO;29/6/2022;8810A;R1310822;5005938573
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;261,66;USD;33950,39;ARS;401297;BJADMIN_LO;29/6/2022;TDS210;R1373322;5005938576
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;367,84;USD;47727,24;ARS;405794;BJADMIN_LO;29/6/2022;DSE-100X;R1449722;5005938585
15/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;246,27;USD;31400,00;ARS;204779;BJADMIN_LO;15/6/2022;WEIGHKIT15.4LB;R0911622;5005938712
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;169400;R1416322;5005938725
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;169400;R1411422;5005938734
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;M22520/1-01;R1417122;5005938735
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;M22520/1-01;R1412522;5005938740
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;M22520/1-01;R1401922;5005938741
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;M22520/2-01;R1416122;5005938742
29/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;29/6/2022;FT8;R1402022;5005938743
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;643,00;USD;83429,25;ARS;401513;BJADMIN_LO;30/6/2022;ADTS 505;R1360222;5005939893
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;667,00;USD;86543,25;ARS;406142;BJADMIN_LO;30/6/2022;421509/TERMOMETRO;R0937422;5005940497
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;162,00;USD;21019,50;ARS;406142;BJADMIN_LO;30/6/2022;TR-73U;R1210922;5005940501
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;98,00;USD;12715,50;ARS;406142;BJADMIN_LO;30/6/2022;PRO 360;R1107922;5005940503
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;405,00;USD;52548,75;ARS;406142;BJADMIN_LO;30/6/2022;FT-16AEU2-LEA-5;R1095222;5005940506
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;140,00;USD;18165,00;ARS;405794;BJADMIN_LO;30/6/2022;TK4150;R1345522;5005940674
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;M22520/2-01;R1373522;5005940675
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;M309;R1401222;5005940676
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;M309;R1412222;5005940677
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;M22520/1-01;R1284822;5005940678
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;47386;R1373622;5005940679
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;M22520/1-01;R1367122;5005940690
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;75,00;USD;9731,25;ARS;405794;BJADMIN_LO;30/6/2022;M22520/1-01;R1376522;5005940691
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;95,00;USD;12326,25;ARS;405794;BJADMIN_LO;30/6/2022;QDRIVER3;R1367422;5005940692
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;276,00;USD;35811,00;ARS;405794;BJADMIN_LO;30/6/2022;A8-AF;R1021622;5005940693
24/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;40,08;USD;5160,00;ARS;204208;BJADMIN_LO;24/6/2022;28IQN;R0911122;5005940856
1/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;-281,25;USD;-34242,19;ARS;405987;AR033637;29/4/2022;;R0624322;5106210602
1/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;495,50;USD;60079,40;ARS;406142;AR033637;28/4/2022;;R0583922;5106214233
30/6/2022;10501007;700820001;MNT-EQUIPOS TALLER;-7,71;USD;-1000,00;ARS;201492;AR020690;30/6/2022;;R0625022;5106214463
9/6/2022;10501004;700820001;MNT-EQUIPOS TALLER;1252,97;USD;158500,00;ARS;204782;AR027491;19/4/2022;Rebobinado de Motores  electricos;;105004744
31/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;4751,44;USD;584016,70;ARS;;AR025085;24/6/2022;Reclasificacion Presupuesto;R1009722;289700168
31/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;3346,10;USD;434993,00;ARS;;AR025085;1/7/2022;Reclasificacon Presupuesto;R0854122;289700199
31/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;1139,71;USD;155000,00;ARS;;AR025085;25/7/2022;Reclasificacon Presupuesto;R0812322;289700200
31/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;966,00;USD;130410,00;ARS;;AR025085;15/7/2022;Reclasificacon Presupuesto;R1184422;289700201
31/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;12469,60;USD;1705217,80;ARS;;AR025085;26/7/2022;Reclasificacon Presupuesto;R0549122;289700202
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;1300,00;USD;169000,00;ARS;405794;BJADMIN_LO;1/7/2022;WP632AM;R1314822;5005942087
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;184,62;USD;24000,00;ARS;200161;BJADMIN_LO;1/7/2022;NRZ 1821;R0939622;5005942304
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;153,85;USD;20000,00;ARS;200161;BJADMIN_LO;1/7/2022;ROCKWELL;R0939722;5005942309
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;383,95;USD;49914,00;ARS;204208;BJADMIN_LO;1/7/2022;ELCHBT100;R1627722;5005942456
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;2390,00;USD;310700,00;ARS;405628;BJADMIN_LO;1/7/2022;ADTS205;R0870422;5005949482
6/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;95,11;USD;12531,00;ARS;204208;BJADMIN_LO;6/7/2022;M-L 80150;R1351821;5005950793
6/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;51,95;USD;6845,00;ARS;204208;BJADMIN_LO;6/7/2022;IN-50;R0021622;5005950810
4/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;373,00;USD;48583,25;ARS;405628;BJADMIN_LO;4/7/2022;9020358;R2223621;5005951587
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;666,48;USD;86643,00;ARS;201492;BJADMIN_LO;1/7/2022;34401A;R0308722;5005953363
7/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;706,36;USD;93240,00;ARS;201492;BJADMIN_LO;7/7/2022;3457A;R0432322;5005953368
1/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;348,00;USD;45240,00;ARS;405628;BJADMIN_LO;1/7/2022;BONDMASTER;R0254022;5005953599
7/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;219,00;USD;28908,00;ARS;405628;BJADMIN_LO;7/7/2022;9020207.00;R1311322;5005953613
7/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;529,00;USD;69828,00;ARS;405628;BJADMIN_LO;7/7/2022;600M;R0531422;5005953614
7/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;303,11;USD;40010,00;ARS;201492;BJADMIN_LO;7/7/2022;RTR-52A;R0022522;5005953615
7/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;302,27;USD;39900,00;ARS;201492;BJADMIN_LO;7/7/2022;RTR-52A;R0018622;5005953616
8/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;2379,00;USD;314622,75;ARS;405628;BJADMIN_LO;8/7/2022;DT400-00;R0383822;5005955271
8/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;442,00;USD;58454,50;ARS;405987;BJADMIN_LO;8/7/2022;8903E;R1195022;5005955418
11/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;107,70;USD;14351,00;ARS;201492;BJADMIN_LO;11/7/2022;RTR-53A;R1272522;5005959209
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;153,94;USD;20744,00;ARS;204208;BJADMIN_LO;13/7/2022;PWA 45296;R1549721;5005962737
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;42,33;USD;5704,00;ARS;204208;BJADMIN_LO;13/7/2022;DPP50;R0546121;5005962739
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,80;USD;6845,00;ARS;204208;BJADMIN_LO;13/7/2022;LG050;R0404022;5005962791
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;35,17;USD;4739,00;ARS;204208;BJADMIN_LO;13/7/2022;TQS-4FUA;R2222521;5005962792
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;38,29;USD;5160,00;ARS;204208;BJADMIN_LO;13/7/2022;122.;R0868622;5005962975
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;54,51;USD;7345,00;ARS;204208;BJADMIN_LO;13/7/2022;PWA80130;R2130220;5005962976
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;31,35;USD;4225,00;ARS;204208;BJADMIN_LO;13/7/2022;10KG/DINAMOMETRO;R0123821;5005962980
6/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;43,29;USD;5704,00;ARS;204208;BJADMIN_LO;6/7/2022;DPP50;R0468721;5005963168
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;124,25;USD;16743,00;ARS;204208;BJADMIN_LO;13/7/2022;3370458;R1549221;5005963296
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;35,17;USD;4739,00;ARS;204208;BJADMIN_LO;13/7/2022;QTSPI35;R0494022;5005963300
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;101,59;USD;13689,00;ARS;204208;BJADMIN_LO;13/7/2022;X.;R1049521;5005964613
6/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;157,45;USD;20744,00;ARS;204208;BJADMIN_LO;6/7/2022;WT10;R1737021;5005964866
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;35,17;USD;4739,00;ARS;204208;BJADMIN_LO;13/7/2022;236TSDK;R0171422;5005964867
13/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;35,17;USD;4739,00;ARS;204208;BJADMIN_LO;13/7/2022;236TSDK;R0171322;5005964868
14/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;153,66;USD;20744,00;ARS;204208;BJADMIN_LO;14/7/2022;DPPH-150;R0227722;5005965149
14/7/2022;10501009;700820001;MNT-EQUIPOS TALLER;153,66;USD;20744,00;ARS;204208;BJADMIN_LO;14/7/2022;X;R1548621;5005965152
